image_path,class_name,class_id,sample_id
../Dataset/Wheat varieties dataset/urooj/U79/a.jpg,urooj,2,U79
../Dataset/Wheat varieties dataset/urooj/U25/b.jpg,urooj,2,U25
../Dataset/Wheat varieties dataset/urooj/U25/c.jpg,urooj,2,U25
../Dataset/Wheat varieties dataset/urooj/U25/a.jpg,urooj,2,U25
../Dataset/Wheat varieties dataset/urooj/U22/b.jpg,urooj,2,U22
../Dataset/Wheat varieties dataset/urooj/U22/c.jpg,urooj,2,U22
../Dataset/Wheat varieties dataset/urooj/U22/a.jpg,urooj,2,U22
../Dataset/Wheat varieties dataset/urooj/U14/b.jpg,urooj,2,U14
../Dataset/Wheat varieties dataset/urooj/U14/c.jpg,urooj,2,U14
../Dataset/Wheat varieties dataset/urooj/U14/a.jpg,urooj,2,U14
../Dataset/Wheat varieties dataset/urooj/U13/b.jpg,urooj,2,U13
../Dataset/Wheat varieties dataset/urooj/U13/c.jpg,urooj,2,U13
../Dataset/Wheat varieties dataset/urooj/U13/a.jpg,urooj,2,U13
../Dataset/Wheat varieties dataset/urooj/U47/b.jpg,urooj,2,U47
../Dataset/Wheat varieties dataset/urooj/U47/c.jpg,urooj,2,U47
../Dataset/Wheat varieties dataset/urooj/U47/a.jpg,urooj,2,U47
../Dataset/Wheat varieties dataset/urooj/U78/b.jpg,urooj,2,U78
../Dataset/Wheat varieties dataset/urooj/U78/c.jpg,urooj,2,U78
../Dataset/Wheat varieties dataset/urooj/U78/a.jpg,urooj,2,U78
../Dataset/Wheat varieties dataset/urooj/U40/b.jpg,urooj,2,U40
../Dataset/Wheat varieties dataset/urooj/U40/c.jpg,urooj,2,U40
../Dataset/Wheat varieties dataset/urooj/U40/a.jpg,urooj,2,U40
../Dataset/Wheat varieties dataset/urooj/U76/b.jpg,urooj,2,U76
../Dataset/Wheat varieties dataset/urooj/U76/c.jpg,urooj,2,U76
../Dataset/Wheat varieties dataset/urooj/U76/a.jpg,urooj,2,U76
../Dataset/Wheat varieties dataset/urooj/U82/urooj1 (245).jpg,urooj,2,U82
../Dataset/Wheat varieties dataset/urooj/U82/urooj1 (244).jpg,urooj,2,U82
../Dataset/Wheat varieties dataset/urooj/U82/urooj1 (246).jpg,urooj,2,U82
../Dataset/Wheat varieties dataset/urooj/U49/b.jpg,urooj,2,U49
../Dataset/Wheat varieties dataset/urooj/U49/c.jpg,urooj,2,U49
../Dataset/Wheat varieties dataset/urooj/U49/a.jpg,urooj,2,U49
../Dataset/Wheat varieties dataset/urooj/U85/urooj1 (255).jpg,urooj,2,U85
../Dataset/Wheat varieties dataset/urooj/U85/urooj1 (254).jpg,urooj,2,U85
../Dataset/Wheat varieties dataset/urooj/U85/urooj1 (253).jpg,urooj,2,U85
../Dataset/Wheat varieties dataset/urooj/U71/b.jpg,urooj,2,U71
../Dataset/Wheat varieties dataset/urooj/U71/c.jpg,urooj,2,U71
../Dataset/Wheat varieties dataset/urooj/U71/a.jpg,urooj,2,U71
../Dataset/Wheat varieties dataset/urooj/U35/b.jpg,urooj,2,U35
../Dataset/Wheat varieties dataset/urooj/U35/c.jpg,urooj,2,U35
../Dataset/Wheat varieties dataset/urooj/U35/a.jpg,urooj,2,U35
../Dataset/Wheat varieties dataset/urooj/U32/b.jpg,urooj,2,U32
../Dataset/Wheat varieties dataset/urooj/U32/c.jpg,urooj,2,U32
../Dataset/Wheat varieties dataset/urooj/U32/a.jpg,urooj,2,U32
../Dataset/Wheat varieties dataset/urooj/U68/a1.jpg,urooj,2,U68
../Dataset/Wheat varieties dataset/urooj/U68/c.jpg,urooj,2,U68
../Dataset/Wheat varieties dataset/urooj/U68/a.jpg,urooj,2,U68
../Dataset/Wheat varieties dataset/urooj/U57/b.jpg,urooj,2,U57
../Dataset/Wheat varieties dataset/urooj/U57/c.jpg,urooj,2,U57
../Dataset/Wheat varieties dataset/urooj/U57/a.jpg,urooj,2,U57
../Dataset/Wheat varieties dataset/urooj/U50/b.jpg,urooj,2,U50
../Dataset/Wheat varieties dataset/urooj/U50/c.jpg,urooj,2,U50
../Dataset/Wheat varieties dataset/urooj/U50/a.jpg,urooj,2,U50
../Dataset/Wheat varieties dataset/urooj/U59/b.jpg,urooj,2,U59
../Dataset/Wheat varieties dataset/urooj/U59/c.jpg,urooj,2,U59
../Dataset/Wheat varieties dataset/urooj/U59/a.jpg,urooj,2,U59
../Dataset/Wheat varieties dataset/urooj/U3/b.jpg,urooj,2,U3
../Dataset/Wheat varieties dataset/urooj/U3/c.jpg,urooj,2,U3
../Dataset/Wheat varieties dataset/urooj/U3/a.jpg,urooj,2,U3
../Dataset/Wheat varieties dataset/urooj/U92/urooj1 (275).jpg,urooj,2,U92
../Dataset/Wheat varieties dataset/urooj/U92/urooj1 (274).jpg,urooj,2,U92
../Dataset/Wheat varieties dataset/urooj/U92/urooj1 (276).jpg,urooj,2,U92
../Dataset/Wheat varieties dataset/urooj/U66/b.jpg,urooj,2,U66
../Dataset/Wheat varieties dataset/urooj/U66/c.jpg,urooj,2,U66
../Dataset/Wheat varieties dataset/urooj/U66/a.jpg,urooj,2,U66
../Dataset/Wheat varieties dataset/urooj/U4/b.jpg,urooj,2,U4
../Dataset/Wheat varieties dataset/urooj/U4/c.jpg,urooj,2,U4
../Dataset/Wheat varieties dataset/urooj/U4/a.jpg,urooj,2,U4
../Dataset/Wheat varieties dataset/urooj/U61/b.jpg,urooj,2,U61
../Dataset/Wheat varieties dataset/urooj/U61/c.jpg,urooj,2,U61
../Dataset/Wheat varieties dataset/urooj/U61/a.jpg,urooj,2,U61
../Dataset/Wheat varieties dataset/urooj/U95/urooj1 (284).jpg,urooj,2,U95
../Dataset/Wheat varieties dataset/urooj/U95/urooj1 (285).jpg,urooj,2,U95
../Dataset/Wheat varieties dataset/urooj/U95/urooj1 (283).jpg,urooj,2,U95
../Dataset/Wheat varieties dataset/urooj/U33/b.jpg,urooj,2,U33
../Dataset/Wheat varieties dataset/urooj/U33/c.jpg,urooj,2,U33
../Dataset/Wheat varieties dataset/urooj/U33/a.jpg,urooj,2,U33
../Dataset/Wheat varieties dataset/urooj/U34/b.jpg,urooj,2,U34
../Dataset/Wheat varieties dataset/urooj/U34/c.jpg,urooj,2,U34
../Dataset/Wheat varieties dataset/urooj/U34/a.jpg,urooj,2,U34
../Dataset/Wheat varieties dataset/urooj/U5/b.jpg,urooj,2,U5
../Dataset/Wheat varieties dataset/urooj/U5/c.jpg,urooj,2,U5
../Dataset/Wheat varieties dataset/urooj/U5/a.jpg,urooj,2,U5
../Dataset/Wheat varieties dataset/urooj/U94/urooj1 (280).jpg,urooj,2,U94
../Dataset/Wheat varieties dataset/urooj/U94/urooj1 (281).jpg,urooj,2,U94
../Dataset/Wheat varieties dataset/urooj/U94/urooj1 (282).jpg,urooj,2,U94
../Dataset/Wheat varieties dataset/urooj/U60/b.jpg,urooj,2,U60
../Dataset/Wheat varieties dataset/urooj/U60/c.jpg,urooj,2,U60
../Dataset/Wheat varieties dataset/urooj/U60/a.jpg,urooj,2,U60
../Dataset/Wheat varieties dataset/urooj/U2/b.jpg,urooj,2,U2
../Dataset/Wheat varieties dataset/urooj/U2/c.jpg,urooj,2,U2
../Dataset/Wheat varieties dataset/urooj/U2/a.jpg,urooj,2,U2
../Dataset/Wheat varieties dataset/urooj/U58/b.jpg,urooj,2,U58
../Dataset/Wheat varieties dataset/urooj/U58/c.jpg,urooj,2,U58
../Dataset/Wheat varieties dataset/urooj/U58/a.jpg,urooj,2,U58
../Dataset/Wheat varieties dataset/urooj/U67/b.jpg,urooj,2,U67
../Dataset/Wheat varieties dataset/urooj/U67/c.jpg,urooj,2,U67
../Dataset/Wheat varieties dataset/urooj/U67/a.jpg,urooj,2,U67
../Dataset/Wheat varieties dataset/urooj/U93/urooj1 (279).jpg,urooj,2,U93
../Dataset/Wheat varieties dataset/urooj/U93/urooj1 (278).jpg,urooj,2,U93
../Dataset/Wheat varieties dataset/urooj/U93/urooj1 (277).jpg,urooj,2,U93
../Dataset/Wheat varieties dataset/urooj/U51/b.jpg,urooj,2,U51
../Dataset/Wheat varieties dataset/urooj/U51/c.jpg,urooj,2,U51
../Dataset/Wheat varieties dataset/urooj/U51/a.jpg,urooj,2,U51
../Dataset/Wheat varieties dataset/urooj/U69/b.jpg,urooj,2,U69
../Dataset/Wheat varieties dataset/urooj/U69/c.jpg,urooj,2,U69
../Dataset/Wheat varieties dataset/urooj/U69/a.jpg,urooj,2,U69
../Dataset/Wheat varieties dataset/urooj/U56/b.jpg,urooj,2,U56
../Dataset/Wheat varieties dataset/urooj/U56/c.jpg,urooj,2,U56
../Dataset/Wheat varieties dataset/urooj/U56/a.jpg,urooj,2,U56
../Dataset/Wheat varieties dataset/urooj/U104/urooj1 (310).jpg,urooj,2,U104
../Dataset/Wheat varieties dataset/urooj/U104/urooj1 (311).jpg,urooj,2,U104
../Dataset/Wheat varieties dataset/urooj/U104/urooj1 (312).jpg,urooj,2,U104
../Dataset/Wheat varieties dataset/urooj/U103/urooj1 (307).jpg,urooj,2,U103
../Dataset/Wheat varieties dataset/urooj/U103/urooj1 (308).jpg,urooj,2,U103
../Dataset/Wheat varieties dataset/urooj/U103/urooj1 (309).jpg,urooj,2,U103
../Dataset/Wheat varieties dataset/urooj/U102/urooj1 (306).jpg,urooj,2,U102
../Dataset/Wheat varieties dataset/urooj/U102/urooj1 (304).jpg,urooj,2,U102
../Dataset/Wheat varieties dataset/urooj/U102/urooj1 (305).jpg,urooj,2,U102
../Dataset/Wheat varieties dataset/urooj/U105/urooj1 (314).jpg,urooj,2,U105
../Dataset/Wheat varieties dataset/urooj/U105/urooj1 (315).jpg,urooj,2,U105
../Dataset/Wheat varieties dataset/urooj/U105/urooj1 (313).jpg,urooj,2,U105
../Dataset/Wheat varieties dataset/urooj/U116/urooj1 (347).jpg,urooj,2,U116
../Dataset/Wheat varieties dataset/urooj/U116/urooj1 (346).jpg,urooj,2,U116
../Dataset/Wheat varieties dataset/urooj/U116/urooj1 (348).jpg,urooj,2,U116
../Dataset/Wheat varieties dataset/urooj/U111/urooj1 (331).jpg,urooj,2,U111
../Dataset/Wheat varieties dataset/urooj/U111/urooj1 (332).jpg,urooj,2,U111
../Dataset/Wheat varieties dataset/urooj/U111/urooj1 (333).jpg,urooj,2,U111
../Dataset/Wheat varieties dataset/urooj/U118/urooj1 (354).jpg,urooj,2,U118
../Dataset/Wheat varieties dataset/urooj/U118/urooj1 (353).jpg,urooj,2,U118
../Dataset/Wheat varieties dataset/urooj/U118/urooj1 (352).jpg,urooj,2,U118
../Dataset/Wheat varieties dataset/urooj/U120/urooj1 (360).jpg,urooj,2,U120
../Dataset/Wheat varieties dataset/urooj/U120/urooj1 (359).jpg,urooj,2,U120
../Dataset/Wheat varieties dataset/urooj/U120/urooj1 (358).jpg,urooj,2,U120
../Dataset/Wheat varieties dataset/urooj/U121/urooj1 (361).jpg,urooj,2,U121
../Dataset/Wheat varieties dataset/urooj/U121/urooj1 (363).jpg,urooj,2,U121
../Dataset/Wheat varieties dataset/urooj/U121/urooj1 (362).jpg,urooj,2,U121
../Dataset/Wheat varieties dataset/urooj/U119/urooj1 (357).jpg,urooj,2,U119
../Dataset/Wheat varieties dataset/urooj/U119/urooj1 (356).jpg,urooj,2,U119
../Dataset/Wheat varieties dataset/urooj/U119/urooj1 (355).jpg,urooj,2,U119
../Dataset/Wheat varieties dataset/urooj/U110/urooj1 (330).jpg,urooj,2,U110
../Dataset/Wheat varieties dataset/urooj/U110/urooj1 (328).jpg,urooj,2,U110
../Dataset/Wheat varieties dataset/urooj/U110/urooj1 (329).jpg,urooj,2,U110
../Dataset/Wheat varieties dataset/urooj/U117/urooj1 (351).jpg,urooj,2,U117
../Dataset/Wheat varieties dataset/urooj/U117/urooj1 (350).jpg,urooj,2,U117
../Dataset/Wheat varieties dataset/urooj/U117/urooj1 (349).jpg,urooj,2,U117
../Dataset/Wheat varieties dataset/urooj/U80/b.jpg,urooj,2,U80
../Dataset/Wheat varieties dataset/urooj/U80/c.jpg,urooj,2,U80
../Dataset/Wheat varieties dataset/urooj/U80/a.jpg,urooj,2,U80
../Dataset/Wheat varieties dataset/urooj/U74/b.jpg,urooj,2,U74
../Dataset/Wheat varieties dataset/urooj/U74/c.jpg,urooj,2,U74
../Dataset/Wheat varieties dataset/urooj/U74/a.jpg,urooj,2,U74
../Dataset/Wheat varieties dataset/urooj/U73/b.jpg,urooj,2,U73
../Dataset/Wheat varieties dataset/urooj/U73/c.jpg,urooj,2,U73
../Dataset/Wheat varieties dataset/urooj/U73/a.jpg,urooj,2,U73
../Dataset/Wheat varieties dataset/urooj/U87/urooj1 (259).jpg,urooj,2,U87
../Dataset/Wheat varieties dataset/urooj/U87/urooj1 (261).jpg,urooj,2,U87
../Dataset/Wheat varieties dataset/urooj/U87/urooj1 (260).jpg,urooj,2,U87
../Dataset/Wheat varieties dataset/urooj/U45/b.jpg,urooj,2,U45
../Dataset/Wheat varieties dataset/urooj/U45/c.jpg,urooj,2,U45
../Dataset/Wheat varieties dataset/urooj/U45/a.jpg,urooj,2,U45
../Dataset/Wheat varieties dataset/urooj/U42/b.jpg,urooj,2,U42
../Dataset/Wheat varieties dataset/urooj/U42/c.jpg,urooj,2,U42
../Dataset/Wheat varieties dataset/urooj/U42/a.jpg,urooj,2,U42
../Dataset/Wheat varieties dataset/urooj/U89/urooj1 (265).jpg,urooj,2,U89
../Dataset/Wheat varieties dataset/urooj/U89/urooj1 (267).jpg,urooj,2,U89
../Dataset/Wheat varieties dataset/urooj/U89/urooj1 (266).jpg,urooj,2,U89
../Dataset/Wheat varieties dataset/urooj/U29/b.jpg,urooj,2,U29
../Dataset/Wheat varieties dataset/urooj/U29/c.jpg,urooj,2,U29
../Dataset/Wheat varieties dataset/urooj/U29/a.jpg,urooj,2,U29
../Dataset/Wheat varieties dataset/urooj/U16/b.jpg,urooj,2,U16
../Dataset/Wheat varieties dataset/urooj/U16/c.jpg,urooj,2,U16
../Dataset/Wheat varieties dataset/urooj/U16/a.jpg,urooj,2,U16
../Dataset/Wheat varieties dataset/urooj/U11/b.jpg,urooj,2,U11
../Dataset/Wheat varieties dataset/urooj/U11/c.jpg,urooj,2,U11
../Dataset/Wheat varieties dataset/urooj/U11/a.jpg,urooj,2,U11
../Dataset/Wheat varieties dataset/urooj/U18/b.jpg,urooj,2,U18
../Dataset/Wheat varieties dataset/urooj/U18/c.jpg,urooj,2,U18
../Dataset/Wheat varieties dataset/urooj/U18/a.jpg,urooj,2,U18
../Dataset/Wheat varieties dataset/urooj/U27/b.jpg,urooj,2,U27
../Dataset/Wheat varieties dataset/urooj/U27/c.jpg,urooj,2,U27
../Dataset/Wheat varieties dataset/urooj/U27/a.jpg,urooj,2,U27
../Dataset/Wheat varieties dataset/urooj/U20/b.jpg,urooj,2,U20
../Dataset/Wheat varieties dataset/urooj/U20/c.jpg,urooj,2,U20
../Dataset/Wheat varieties dataset/urooj/U20/a.jpg,urooj,2,U20
../Dataset/Wheat varieties dataset/urooj/U43/b.jpg,urooj,2,U43
../Dataset/Wheat varieties dataset/urooj/U43/c.jpg,urooj,2,U43
../Dataset/Wheat varieties dataset/urooj/U43/a.jpg,urooj,2,U43
../Dataset/Wheat varieties dataset/urooj/U88/urooj1 (263).jpg,urooj,2,U88
../Dataset/Wheat varieties dataset/urooj/U88/urooj1 (262).jpg,urooj,2,U88
../Dataset/Wheat varieties dataset/urooj/U88/urooj1 (264).jpg,urooj,2,U88
../Dataset/Wheat varieties dataset/urooj/U44/b.jpg,urooj,2,U44
../Dataset/Wheat varieties dataset/urooj/U44/c.jpg,urooj,2,U44
../Dataset/Wheat varieties dataset/urooj/U44/a.jpg,urooj,2,U44
../Dataset/Wheat varieties dataset/urooj/U86/urooj1 (258).jpg,urooj,2,U86
../Dataset/Wheat varieties dataset/urooj/U86/urooj1 (257).jpg,urooj,2,U86
../Dataset/Wheat varieties dataset/urooj/U86/urooj1 (256).jpg,urooj,2,U86
../Dataset/Wheat varieties dataset/urooj/U72/b.jpg,urooj,2,U72
../Dataset/Wheat varieties dataset/urooj/U72/c.jpg,urooj,2,U72
../Dataset/Wheat varieties dataset/urooj/U72/a.jpg,urooj,2,U72
../Dataset/Wheat varieties dataset/urooj/U75/b.jpg,urooj,2,U75
../Dataset/Wheat varieties dataset/urooj/U75/c.jpg,urooj,2,U75
../Dataset/Wheat varieties dataset/urooj/U75/a.jpg,urooj,2,U75
../Dataset/Wheat varieties dataset/urooj/U81/urooj1 (243).jpg,urooj,2,U81
../Dataset/Wheat varieties dataset/urooj/U81/urooj1 (242).jpg,urooj,2,U81
../Dataset/Wheat varieties dataset/urooj/U81/urooj1 (241).jpg,urooj,2,U81
../Dataset/Wheat varieties dataset/urooj/U21/b.jpg,urooj,2,U21
../Dataset/Wheat varieties dataset/urooj/U21/c.jpg,urooj,2,U21
../Dataset/Wheat varieties dataset/urooj/U21/a.jpg,urooj,2,U21
../Dataset/Wheat varieties dataset/urooj/U19/b.jpg,urooj,2,U19
../Dataset/Wheat varieties dataset/urooj/U19/c.jpg,urooj,2,U19
../Dataset/Wheat varieties dataset/urooj/U19/a.jpg,urooj,2,U19
../Dataset/Wheat varieties dataset/urooj/U26/b.jpg,urooj,2,U26
../Dataset/Wheat varieties dataset/urooj/U26/c.jpg,urooj,2,U26
../Dataset/Wheat varieties dataset/urooj/U26/a.jpg,urooj,2,U26
../Dataset/Wheat varieties dataset/urooj/U10/b.jpg,urooj,2,U10
../Dataset/Wheat varieties dataset/urooj/U10/c.jpg,urooj,2,U10
../Dataset/Wheat varieties dataset/urooj/U10/a.jpg,urooj,2,U10
../Dataset/Wheat varieties dataset/urooj/U28/b.jpg,urooj,2,U28
../Dataset/Wheat varieties dataset/urooj/U28/c.jpg,urooj,2,U28
../Dataset/Wheat varieties dataset/urooj/U28/a.jpg,urooj,2,U28
../Dataset/Wheat varieties dataset/urooj/U17/b.jpg,urooj,2,U17
../Dataset/Wheat varieties dataset/urooj/U17/c.jpg,urooj,2,U17
../Dataset/Wheat varieties dataset/urooj/U17/a.jpg,urooj,2,U17
